creative_id,creative_status,fatigue_day,perf_score,overall_ctr,overall_cvr,overall_ipm,overall_roas,ctr_decay_pct,cvr_decay_pct,peak_rolling_ctr_5,has_fatigue
500018,top_performer,,0.8944444444444444,0.0094568875277914,0.0588208388601747,0.5562620573910184,10.289326807917238,-0.575112357014079,0.0016343613007683,0.0139025265435893,0
500019,stable,,0.4132716049382716,0.0049521380502049,0.0461209251502458,0.2283971883471889,5.191783577837914,-0.7872599920878198,-0.1284753594651887,0.0094243077866305,0
500020,stable,,0.645679012345679,0.0059706796608622,0.0542816125402553,0.3240981199529072,9.194727717911022,-0.7234728906481067,-0.0344377197037292,0.0096151395437746,0
500021,stable,,0.3435185185185185,0.0040995120556685,0.0460568023329529,0.1888104164094834,5.713236568668226,-0.7436753494359044,0.1613819035855748,0.0084307388831762,0
500022,stable,,0.6885802469135802,0.0068223676428565,0.0545162059103908,0.3719295992143546,6.640464526292745,-0.7465835223572601,0.225060560688505,0.0115505255581929,0
500023,fatigued,12,0.7404320987654321,0.0069105054366313,0.0556883576803895,0.3848346985074042,8.705089147456153,-0.7952336463137405,0.0328240603728913,0.0122621988645734,1
500024,stable,,0.5972222222222222,0.0058947059391393,0.0853056646102075,0.5028518078200234,2.151357482608445,-0.7538422168694102,-0.1148586265118012,0.0105923286287494,0
500025,stable,,0.3759259259259259,0.0046515981702978,0.0864768268521036,0.4022554495584135,1.6872810313486946,-0.792317847438816,-0.0160006060533566,0.0094715165196861,0
500026,stable,,0.4817901234567901,0.005246676502162,0.0857106388410236,0.4496959947925003,1.853571245098207,-0.7897415301429611,-0.1686132366760638,0.0098066548501122,0
500027,stable,,0.2700617283950617,0.0046502845057656,0.0702039343078866,0.3264682679557547,1.3782703782442098,-0.782373011232669,0.0080825926382439,0.0087446696652841,0
500028,stable,,0.683641975308642,0.0064166207844683,0.0888086328430945,0.5698513193412172,2.4328943580654863,-0.7172539743206158,0.0177054628971644,0.0107992263056092,0
500029,stable,,0.2435185185185185,0.0039946885357918,0.085277420958853,0.3406567358662215,1.4724911182311624,-0.751435628893216,0.1347588122051419,0.0079403607566349,0
500030,fatigued,14,0.6953703703703704,0.0063010294847838,0.1049320677461381,0.6611800527677504,2.40967365807916,-0.7974856777654513,-0.0851309969865705,0.0116526860763623,1
500031,stable,,0.3253086419753086,0.0041804216123615,0.0903299656596824,0.3776173406876131,1.7159389441873223,-0.7862454552673461,-0.0704202235568711,0.0090000257091124,0
500032,stable,,0.4759259259259258,0.0050553605242328,0.0852672477160558,0.4310566781137342,1.977986707824744,-0.8225532723943887,-0.1896431913065841,0.0107509796965508,0
500033,stable,,0.3271604938271604,0.0037840308607636,0.0957963205669627,0.3624962333729994,2.03790345822002,-0.739548759782156,-0.0480412234887213,0.0079675225426658,0
500034,underperformer,,0.1950617283950617,0.0033918139220723,0.0841016185207949,0.2852570405676511,1.8182816302299845,-0.7169147020459166,-0.0621441420626144,0.0075121998048031,0
500035,stable,,0.6972222222222223,0.0063268945850421,0.102495870801982,0.6484805699662349,2.4511588694097983,-0.7344924796137549,0.0042874133635781,0.0110646339437686,0
500036,fatigued,11,0.6990740740740741,0.0079682430994118,0.1898304163496032,1.5126149051361992,1.6792476112788166,-0.8332122842724801,-0.1224603013783933,0.0158221468994042,1
500037,fatigued,10,0.5916666666666667,0.0056219745087228,0.1829543714591946,1.0285648126030016,1.7615166158630438,-0.832870784939646,-0.0943852463171553,0.0119264811526627,1
500038,top_performer,,0.7802469135802469,0.0094475269773889,0.195949815190796,1.8512411652294216,2.0314427869495115,-0.7648141499667394,-0.0121606429828842,0.0168704374387269,0
500039,fatigued,11,0.65,0.0071193525463195,0.1629007589530487,1.1597479330497755,1.599214387565447,-0.8496396541560501,-0.0211215787505577,0.0145222380303497,1
500040,fatigued,11,0.6895061728395063,0.0074134204714711,0.1965752517223105,1.4572949953027712,1.6974533095208426,-0.8659295506476411,-0.028212634169106,0.0152759093524121,1
500041,stable,,0.5780864197530864,0.0062463700855267,0.1856624280892436,1.1597162368229132,1.316435287900001,-0.8302316134011848,0.0231964844920946,0.0122415796326623,0
500042,stable,,0.3040123456790123,0.0048369840594473,0.0571220001824984,0.2762982043264944,1.862391222519128,-0.7461980868608302,-0.0988438681793625,0.0081133591834029,0
500043,stable,,0.7777777777777778,0.0086228352588857,0.0706304868316041,0.6090350522038237,2.8590471441043595,-0.6997979244152819,0.0588818315793844,0.0133841603510429,0
500044,stable,,0.649074074074074,0.0071947564488793,0.0592458833139859,0.4262597010428515,2.467511005844395,-0.7239713551023332,0.0408334902403815,0.0098669885696568,0
500045,stable,,0.578395061728395,0.0068680450177035,0.0674626006904487,0.4633361785533637,1.779816300722664,-0.8034877260597946,0.0789051860243694,0.0121943115364168,0
500046,stable,,0.5981481481481481,0.0069353544168107,0.0533980582524271,0.3703344591500891,2.4469275799038885,-0.5846721768910519,-0.113458687625867,0.0101361083105285,0
500047,stable,,0.7435185185185186,0.0083740587306503,0.0747757734556081,0.6261767185470675,2.3564451941460614,-0.6583913491443129,-0.1730549306336707,0.012745942648609,0
500048,stable,,0.6052469135802468,0.0043543009892872,0.1043270053018642,0.4542711823952788,7.980125027952726,-0.7526704591513502,-0.139194741781229,0.0080739360914762,0
500049,stable,,0.3657407407407407,0.0034801663729575,0.0868197059582151,0.3021470211858382,5.789343806789043,-0.7299402789012658,-0.1985083085926301,0.0068354969256328,0
500050,stable,,0.2876543209876543,0.0029555582094565,0.089172802078822,0.2635554072443049,5.087406242331003,-0.6807032656668492,-0.0147491083909232,0.0062194523568283,0
500051,stable,,0.3126543209876544,0.0031742905935509,0.0865055337733882,0.2745937021469667,5.292489391659645,-0.7141580681753701,-0.0069174148036588,0.0066556442361828,0
500052,stable,,0.2685185185185185,0.0026826425481653,0.0924122392615742,0.2479090050143325,4.750693877929218,-0.5815207591752214,-0.1092004966451253,0.0049783808447766,0
500053,stable,,0.4805555555555555,0.0038648908449641,0.1043284734523322,0.4032181619150001,5.730642006482579,-0.756344855084509,0.0028297260699199,0.0076541422299563,0
500054,fatigued,14,0.7222222222222222,0.0070509455365662,0.0555511341026661,0.3916880210523893,7.150438808452111,-0.8030628164260534,0.0212264150943397,0.0135623050742173,1
500055,top_performer,,0.854320987654321,0.0079544468219872,0.0655604653259987,0.5214972350603954,9.660271947292308,-0.7755667454809874,-0.1095083589047066,0.0146360398209882,0
500056,fatigued,13,0.7768518518518519,0.0071971437248382,0.0601989601178132,0.4332605680537061,7.852382015637678,-0.8219690265592409,0.0827929578952686,0.013458997326773,1
500057,stable,,0.4993827160493827,0.0056856371476666,0.0444625977360252,0.2527981973697044,5.679441634512126,-0.8197105425273157,-0.1514929474262686,0.0111046965179662,0
500058,stable,,0.4598765432098765,0.0047215213586624,0.0538149649834132,0.2540885065848578,7.2703720416047775,-0.8210533586280566,-0.1202829314280569,0.0107685191969519,0
500059,fatigued,13,0.6216049382716049,0.0063573049684327,0.0525110847074506,0.3338289797084671,6.013565089664496,-0.8218777293801526,-0.0338179657036833,0.0107981622898621,1
500060,stable,,0.3824074074074073,0.0040668510635389,0.0863603861279942,0.351214828172271,2.407225541094152,-0.8146374994212803,-0.0917969633159702,0.0102821896386546,0
500061,stable,,0.3148148148148148,0.0038625093888424,0.0845183144729005,0.3264527831807155,2.1707934878017023,-0.8059209439009429,0.0277629852529106,0.010477713018714,0
500062,stable,,0.4802469135802469,0.0047436013801139,0.088848912459407,0.4214638237640654,2.3493449299389786,-0.8474579900575909,-0.2167054308073223,0.0124572959887238,0
500063,stable,,0.412037037037037,0.0047667113524771,0.0781050955414012,0.3723044456035121,2.003405443334677,-0.8552961642896842,-0.0323687817782236,0.0132653007242351,0
500064,stable,,0.5638888888888888,0.0054136547943896,0.0823306888036568,0.4457099281673173,2.439404085138611,-0.8585167754338938,0.0705917890334708,0.0130915974753772,0
500065,stable,,0.4037037037037037,0.0041343651838926,0.0877474713580365,0.3627800905572831,2.4721365954941814,-0.8314685408923801,-0.0834320906231241,0.011964229395786,0
500066,stable,,0.5151234567901234,0.0052647974655153,0.1028388379542693,0.5414256534181832,1.7640644780150223,-0.8410982296289506,-0.0715323559828581,0.0115019834936847,0
500067,stable,,0.2398148148148148,0.0038768597823777,0.0920779120794518,0.356973154186137,1.4347813591993264,-0.7975024026868038,0.0531684027777779,0.0096951450587393,0
500068,stable,,0.3175925925925926,0.0042025810686106,0.1015150503904425,0.4266252289499297,1.4047334882166385,-0.8070073954854573,0.0352822008478905,0.0094889132060426,0
500069,stable,,0.5558641975308642,0.0056165182514081,0.0985029083627348,0.5532433826360842,1.8132314882693672,-0.8072346962224349,-0.1942802889576883,0.0110177740743243,0
500070,fatigued,16,0.6811728395061728,0.0064001728409817,0.1049701932054873,0.6718273796663617,2.203755520198999,-0.7974974029124502,-0.1732584414107503,0.012194516486712,1
500071,underperformer,,0.2169753086419753,0.0035765282566443,0.0914828550979243,0.3271910162562273,1.6147991130235102,-0.7547477230875936,-0.0323321456407972,0.0081328309491906,0
500072,stable,,0.5530864197530864,0.0061479348560741,0.1908978645221529,1.1736276352458637,1.0806670939235414,-0.864961728403803,-0.0814129887565027,0.0137067659854594,0
500073,stable,,0.3601851851851851,0.0041567652408613,0.1612409939714748,0.670240959142561,0.821152500920901,-0.8092260059913434,-0.0316538927128638,0.0101420601747045,0
500074,fatigued,12,0.645679012345679,0.0075384703433178,0.2232799525504152,1.683189300558723,1.2865844509643354,-0.8870154856227849,-0.025541773463351,0.0170592425707881,1
500075,stable,,0.5635802469135802,0.0064486253886917,0.1776559325336079,1.1456365569879254,1.0444223763637257,-0.8560168460368685,-0.0616378428789422,0.013111408643749,0
500076,stable,,0.5188271604938272,0.0056173154454298,0.2412562814070351,1.3552126358547034,0.8868538675813281,-0.8024473623547645,-0.023866165137384,0.0129323711234829,0
500077,stable,,0.5580246913580247,0.006062972234343,0.2026847421584263,1.228871964031522,1.1582750687956958,-0.8698110617431237,-0.0666989004971115,0.0139386219126347,0
500078,underperformer,,0.1854938271604938,0.003070978016855,0.0511007384701128,0.1569292444867772,2.3402753971769106,-0.7481275437728885,0.0352857050138291,0.0079898240224638,0
500079,underperformer,,0.1935185185185185,0.0034129046469926,0.047339634664401,0.1615656591330674,2.257436047448962,-0.7283954391944827,-0.0667376851449799,0.0078563288012958,0
500080,stable,,0.4435185185185185,0.0052132897948488,0.0546413441309547,0.2848611617347323,2.9140685983842083,-0.8409377999993689,-0.0721201524087895,0.011408411934228,0
500081,stable,,0.3290123456790123,0.0041514580523222,0.0577176160932506,0.2396122620911703,3.075088705372562,-0.8154636658679933,-0.2307895336700538,0.0104839478176881,0
500082,stable,,0.4302469135802469,0.0047698315021454,0.0673294959009244,0.3211503505717994,2.707077403785389,-0.851031845075714,-0.1010976999005683,0.0122922685028696,0
500083,stable,,0.3854938271604938,0.0045668093708471,0.0583538083538083,0.266490718814791,3.472076565402454,-0.8284095033897069,-0.1399912376885893,0.0110455207402378,0
500084,stable,,0.719753086419753,0.0051363200083011,0.1030068123091378,0.5290759510547434,9.254314865350988,-0.6832101782442086,0.0752887392849284,0.0087202835926148,0
500085,stable,,0.587037037037037,0.0042285870147603,0.1062795585916973,0.4494123613953115,7.583132408734466,-0.7476582472556823,0.1690891272758676,0.0074602936018838,0
500086,stable,,0.4450617283950617,0.0039417605291675,0.0928185221128518,0.3658683868401048,5.1322460689446325,-0.7474151581477502,-0.0618213069459616,0.0075542450811828,0
500087,fatigued,13,0.6768518518518519,0.0050548231449311,0.1022249621700386,0.516729104766826,7.154073706069809,-0.7939891687354652,-0.1200539359278375,0.0092587436923612,1
500088,stable,,0.5984567901234569,0.004251126353981,0.1059387090830928,0.4503588380898624,8.044623611234359,-0.765251759003138,-0.1564052723592197,0.0080532418269982,0
500089,stable,,0.5373456790123458,0.0042177872735316,0.1026086161999177,0.4327813155627082,6.018475622423272,-0.7364826262632551,-0.0258444629564937,0.0071838221590849,0
500090,top_performer,,0.8975308641975309,0.0088836750921124,0.0667349511503309,0.5928516233075382,9.894449070578972,-0.6963291857420542,-0.0261119336360965,0.0149773936313705,0
500091,top_performer,,0.8478395061728395,0.0084834712640799,0.060078711105645,0.5096760192477036,8.432853323948484,-0.730473606228234,0.0317292257249222,0.0132367585188863,0
500092,stable,,0.6858024691358025,0.0059166726473679,0.0625520275894874,0.3700998706761288,9.316727564056889,-0.7896601702629136,-0.2680422614513298,0.0099077418214225,0
500093,stable,,0.7404320987654321,0.0065607000253478,0.0595068016646996,0.3904062751899664,9.842602391369589,-0.7650609261169845,-0.0663055434873035,0.0110804444309645,0
500094,top_performer,,0.9209876543209876,0.0095038208045784,0.0702203997949769,0.6673620964773163,10.86979608380635,-0.670936566367577,0.069630303602544,0.0158330948831091,0
500095,stable,,0.7632716049382716,0.0072886053268359,0.0528431935669155,0.3851531821188448,9.768010297216604,-0.5392995192242158,-0.0753424657534247,0.0108328872499454,0
500096,stable,,0.2916666666666667,0.0034410375063595,0.090877126551808,0.3127116009349518,2.3503444487221747,-0.6705164140067601,-0.1372358966564003,0.0080022889093297,0
500097,stable,,0.362962962962963,0.0041220366472642,0.0756635607113951,0.3118879701148707,2.55851435046144,-0.8131152001934173,-0.076149549682719,0.0106851530012054,0
500098,stable,,0.5608024691358025,0.0050837304808614,0.0889313944645449,0.4521032407449171,2.7421905260314547,-0.858040867794128,-0.1895858194633448,0.0140615434511246,0
500099,stable,,0.407716049382716,0.0045229271955911,0.0811637931034482,0.3670979271249204,2.190700643398236,-0.8343697902764547,-0.1131924821482165,0.0120248212108529,0
500100,underperformer,,0.0848765432098765,0.002963307994735,0.0656475232979846,0.1945338306234748,1.5819462119856738,-0.7091883422249937,-0.1085487942891965,0.0075395485800359,0
500101,stable,,0.337037037037037,0.0040921886591025,0.0783253072981946,0.3205219342463919,2.2273522888740733,-0.8015796177833312,-0.0944352993796835,0.0103074232867059,0
500102,stable,,0.475,0.0051373905363829,0.1085316617084573,0.5575695317589477,1.5453653059383363,-0.8172440006045115,-0.0001270501270501,0.010549684426831,0
500103,underperformer,,0.191358024691358,0.0036123815994044,0.0879936739445591,0.3178667286213201,1.4939672792130436,-0.7786772416821143,0.0146109916190759,0.0085825716486876,0
500104,stable,,0.4858024691358024,0.0045874955003362,0.1080720786981704,0.495780174739842,2.090932548306793,-0.8029156726188783,-0.1018997821532955,0.0094819946486698,0
500105,stable,,0.5509259259259259,0.0055300834805832,0.0994844205335126,0.5501571505677726,1.847842274068944,-0.7939047597265427,0.0621478135332744,0.0107496803069053,0
500106,stable,,0.579320987654321,0.0059109876964614,0.1075850587868067,0.6359339588118983,1.7124983774732303,-0.8267397790217412,-0.0296714358282353,0.0110091692095496,0
500107,stable,,0.4981481481481482,0.0054204783839371,0.0910570336449305,0.4935726825777869,1.6991287700119309,-0.82457592590452,-0.1460183514882398,0.010577622602585,0
500108,stable,,0.3802469135802469,0.0040489612857009,0.1733266733266733,0.7017929900790336,1.2016122548344184,-0.8245769417266171,-0.04569454979928,0.0102872314043558,0
500109,stable,,0.5509259259259259,0.0060944750643942,0.1670453762996626,1.0180538804806425,1.1981818901365635,-0.8760184383160037,-0.0622412008281573,0.0144600996075688,0
500110,stable,,0.441358024691358,0.004901901382942,0.1766790766939687,0.8660634103830958,1.0410351395649533,-0.856493313521555,-0.1231226828297993,0.0131257192845671,0
500111,stable,,0.4972222222222222,0.0053795765000896,0.2181884934346924,1.1737616918712326,1.0348318977675073,-0.8171069073334485,0.0376151975393019,0.0128681677532866,0
500112,fatigued,13,0.650925925925926,0.0072389393833539,0.2283342712436691,1.652897948675227,1.4348041166125531,-0.8946835026187515,-0.1040497590052856,0.0183064437736285,1
500113,fatigued,12,0.5830246913580247,0.0064700603061367,0.1980147330697687,1.2811672644649803,1.1456034471882637,-0.8847901600255557,-0.1513943057774639,0.0157797508729367,1
500114,fatigued,13,0.616358024691358,0.006830490695359,0.0698368940960257,0.4770202553156767,1.9889263800876011,-0.8364245215011237,0.0085946374606169,0.0144983178567477,1
500115,stable,,0.5558641975308642,0.0056767901661634,0.0697293981323699,0.395839161610334,2.4955163996748744,-0.8071388409460851,-0.0599890344658083,0.0104539142035451,0
500116,stable,,0.575925925925926,0.0065164210121864,0.0642570281124498,0.4187258481726245,2.08853790236587,-0.8315308407426095,0.0843837535014004,0.0129691341718651,0
500117,stable,,0.3052469135802469,0.0049700108238887,0.0542708090010122,0.2697265081562277,1.820426118118708,-0.8214052170607664,-0.0425035317240956,0.010166020845477,0
500118,fatigued,15,0.6901234567901234,0.0066250112600624,0.0727235269880511,0.4817941851672904,3.033275687332677,-0.7943636432651946,-0.0531569927501837,0.0110493193798176,1
500119,stable,,0.6796296296296296,0.0078356463702186,0.0606153846153846,0.474960718440944,2.347871612598087,-0.7566811643612659,-0.3667975014531939,0.0126404396513078,0
500120,stable,,0.3006172839506173,0.0025086689373748,0.0913145590485014,0.2290779978150564,6.717705951976957,-0.6157145272590581,-0.051304120635241,0.0054301075808882,0
500121,stable,,0.2546296296296296,0.0022764259440779,0.0750845871427543,0.170924502172145,5.602640212770087,-0.6330031998015992,0.0692886394197467,0.005679007221437,0
500122,stable,,0.2944444444444444,0.0025540221654392,0.0812080033971973,0.2074070406875068,6.795763631962036,-0.6862078537025764,-0.0276468824158343,0.0063799263101527,0
500123,stable,,0.2691358024691357,0.002513931731544,0.0739748479213288,0.1859677175255755,6.066732990588764,-0.6660142016272415,-0.0147106285628695,0.0061690027798441,0
500124,stable,,0.3327160493827161,0.0027165188396466,0.091076687875177,0.2474115384655317,7.413085775008813,-0.7198134058992616,-0.0768157805735262,0.007425101506297,0
500125,stable,,0.3225308641975309,0.0029895664816719,0.0889522753083485,0.2659287407302949,6.303279137829585,-0.7498312820918899,-0.1340309626663233,0.0080529184270649,0
500126,top_performer,,0.7907407407407407,0.0067955630055986,0.0649768238192675,0.4415541001675124,10.422594070375231,-0.7266066161352949,-0.1373190541561663,0.0120033005550292,0
500127,fatigued,13,0.5916666666666667,0.0059311041502933,0.0545881432205047,0.3237679628119422,6.155751719796082,-0.8209709648828164,-0.3391304347826086,0.0114313536952088,1
500128,fatigued,10,0.7175925925925926,0.006612561785789,0.0641991796241533,0.4245210418616856,6.647550559046208,-0.8239587268955324,0.338438748087982,0.0112413034883156,1
500129,top_performer,,0.8969135802469136,0.0091992735453966,0.0656998158379373,0.6043905777753683,9.33692948459687,-0.6975265950137368,0.0922013753519599,0.0150948007512026,0
500130,stable,,0.5108024691358025,0.0052876461207723,0.0528838598145528,0.2796311361998918,6.561437789538839,-0.8131559140225995,0.0486053814420295,0.0098822647169103,0
500131,stable,,0.5555555555555556,0.0059835629106659,0.0501479776389345,0.3000635790452321,5.560026288791998,-0.8378241209536075,0.036532285576482,0.0117637106445657,0
500132,stable,,0.4768518518518518,0.0053415098304103,0.0925338795207766,0.4942706271062328,1.6148164348377885,-0.7861376513571795,-0.2020570319113696,0.009652515290694,0
500133,stable,,0.5611111111111111,0.005612393944514,0.0936919700635867,0.5258362454344624,1.9173793277957256,-0.7778386992204308,-0.0533149166236923,0.0107262944353855,0
500134,stable,,0.4833333333333333,0.0058206510801601,0.0772975658221559,0.4499221599964839,1.590773145765426,-0.7673117646231244,-0.1809355546431429,0.0104332401530644,0
500135,fatigued,13,0.6521604938271605,0.0067851711377783,0.089404545847377,0.6066251440698067,1.9178122283910104,-0.7966233986795399,-0.0477472194718677,0.0122890698430266,1
500136,stable,,0.7373456790123457,0.0072070391472368,0.0997462988535277,0.7188754806293609,2.4131806635973967,-0.7504140204505219,-0.080392863941609,0.0114281556958403,0
500137,stable,,0.4518518518518519,0.0054765330261219,0.0793347873500545,0.4344795830429337,1.5998142006963627,-0.7813005948126757,-0.0990308947828622,0.0102902267850721,0
500138,underperformer,,0.1388888888888888,0.0032442300786687,0.0869242361368947,0.2820022214406147,1.5232494766872764,-0.7824542021317752,-0.0252663589824588,0.0091255844165653,0
500139,stable,,0.4126543209876543,0.0043928391887843,0.0970142019291357,0.4261677881029455,1.9724866596207489,-0.8285553902936893,-0.0920798454603992,0.0114937692330436,0
500140,underperformer,,0.1567901234567901,0.0033965209731507,0.0824260476581758,0.2799617996049137,1.6053414634568826,-0.7510368665706558,-0.0643595649173853,0.0091068901349322,0
500141,stable,,0.3302469135802469,0.0040856754964205,0.0950387083170165,0.3882973217822982,1.759381214696151,-0.8208425932248009,-0.1405171834072236,0.0114534890003998,0
500142,underperformer,,0.1037037037037037,0.0033042375991015,0.0763225198546237,0.2521877397618227,1.3934895674305263,-0.6961390203459615,-0.0771547597038921,0.0077157278316658,0
500143,underperformer,,0.15,0.0033894283343084,0.0825004199563245,0.2796292609923159,1.5777174944778092,-0.7622869961689996,-0.1317301289108647,0.0085604182946911,0
500144,stable,,0.5317901234567901,0.0055831473748596,0.1739367282705189,0.971114387835218,1.3586099464292778,-0.8210815163331886,-0.0715223118122488,0.0121710904716891,0
500145,fatigued,10,0.6024691358024691,0.0057922003696612,0.1844048804204385,1.0681100165386077,1.741360444895807,-0.8403868909737482,-0.0689316980713327,0.0116609143551627,1
500146,stable,,0.7737654320987654,0.0100422697344302,0.1739831462383256,1.747185683770084,1.9752103169377488,-0.7232907738748361,-0.032492889120694,0.0170641227402973,0
500147,top_performer,,0.858641975308642,0.0115776295839638,0.2073863636363636,2.401042498947052,2.7024443874158663,-0.6781732152976183,-0.0192969096463346,0.0186017906640858,0
500148,fatigued,11,0.7419753086419753,0.0088181726224772,0.2054207068466527,1.81143525320508,1.8293660060704056,-0.8626302959637626,-0.1417152978193048,0.016640864853128,1
500149,top_performer,,0.8040123456790124,0.0101587473414755,0.1891747892312031,1.9217788871766788,2.17380448726829,-0.737095060992136,0.0533123080464366,0.0176802738189623,0
500150,stable,,0.5935185185185186,0.0069303342224583,0.0617892003223784,0.4282198095725125,1.998870164731189,-0.7295324730455688,-0.2164084418949589,0.0122301235834262,0
500151,stable,,0.520679012345679,0.006243808020697,0.0640348863897177,0.3998215372445465,1.879729239976661,-0.8031034763959781,-0.192201459355363,0.0118238298819678,0
500152,stable,,0.3910493827160494,0.0051981746255685,0.0699031046074747,0.3633685446190361,1.6838886975283769,-0.8441714120792018,0.1390391345847916,0.0116827438370846,0
500153,stable,,0.5018518518518519,0.0056223905898888,0.0726380368098159,0.4083994146275057,1.927535237814821,-0.856942686904191,-0.0504834578999634,0.0129815443104983,0
500154,stable,,0.304320987654321,0.0047644672103395,0.0590764250670173,0.2814676901358829,1.862236325402036,-0.8046141701962497,-0.0463343692183817,0.0091156348138178,0
500155,stable,,0.6126543209876544,0.0069009819754354,0.0648895497026338,0.4478016128919959,2.088866582123336,-0.7287313095719402,-0.1130948392716326,0.010571147304254,0
500156,stable,,0.5401234567901235,0.0038449726415408,0.1051815544663399,0.4044201993178125,8.540124413390695,-0.7437816884348316,0.0667814090709189,0.006953818320738,0
500157,fatigued,13,0.6253086419753086,0.0044007772615155,0.1026476578411405,0.4517294785751161,9.772059222348004,-0.7933473309835111,-0.0489023379527012,0.0086104058745667,1
500158,stable,,0.6296296296296297,0.0044203374747138,0.1090988435522583,0.4822537066019889,8.119812120546076,-0.7744620807255728,-0.2282489113475028,0.0082988369800906,0
500159,stable,,0.6962962962962963,0.0051103556959804,0.0969873446074588,0.4956398289527491,8.509122590500082,-0.7750147364093131,-0.1398160009316408,0.0091984714124736,0
500160,stable,,0.3675925925925926,0.0031758424390636,0.0931147540983606,0.29571778776855,6.751417742240131,-0.642782807867137,-0.0195481759684492,0.0062364741859075,0
500161,stable,,0.382716049382716,0.0032996582132673,0.0908778757010415,0.2998659289612327,7.091985114722904,-0.7155979426204266,-0.0292696997937585,0.006550683202421,0
500162,stable,,0.5006172839506173,0.0051319311721005,0.0589183643558551,0.3023649906469933,5.89271478887092,-0.847218011723406,-0.1036327885762175,0.0121062942683478,0
500163,stable,,0.4925925925925926,0.0051605561750786,0.0444321788326203,0.229294754846878,7.6083507539602975,-0.8231760880095822,-0.1781763210334638,0.0105240345021888,0
500164,fatigued,12,0.6311728395061728,0.005776558955043,0.0571020019065776,0.3298530804643274,8.268724254821741,-0.8083641746262098,-0.0089274854654698,0.0118549406497554,1
500165,stable,,0.7469135802469137,0.0078536079737023,0.0462330683980745,0.3630963946198433,8.757660212614828,-0.6891239099484956,0.1458393061926604,0.0128139791828896,0
500166,fatigued,15,0.7154320987654321,0.0068115426152491,0.0555144337527757,0.3781389312684594,7.364208388108953,-0.8544178118061936,-0.055096059915337,0.0129464229791178,1
500167,stable,,0.4564814814814815,0.0045720038982077,0.0518774703557312,0.237183996695559,8.039853047661111,-0.7844307669934878,-0.2449944382647386,0.0088366696568196,0
