creative_id,campaign_id,advertiser_name,app_name,vertical,format,theme,hook_type,cta_text,headline,subhead,creative_status,fatigue_day,has_fatigue,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,ctr_decay_pct,cvr_decay_pct,peak_rolling_ctr_5,fatigue_label_score,ctr_decay_severity,cvr_decay_severity,early_fatigue_severity,tired_score,avg_top5_similarity,avg_top10_similarity,max_similarity,similar_neighbor_count_080,same_metadata_ratio,fatigued_neighbor_ratio,top_neighbor_status_mix,similarity_density_pct,neighbor_density_pct,repetition_score,creative_health_risk,fatigue_status,repetition_status,health_action_hint
500363,20060,GlitchWave,GlitchWave Saga,gaming,interstitial,discount,power-up,Try for free,Beat your rivals,No ads in first week,fatigued,12.0,1,0.633641975308642,1.3288418863316949,1.2338475934753468,0.007554802739666,0.1633196307028775,-0.8419207250488968,-0.1805198217786902,0.0155539974331415,1.0,0.9678954886989982,0.8303697474576001,0.19999999999999996,0.7980478216662695,0.6101,0.5673,0.6913,0,0.45,0.4,"{'stable': 0.6, 'fatigued': 0.4}",0.8712962962962963,0.49212962962962964,0.6711805555555556,0.7980478216662695,tired,moderate_repetition,Refresh
500975,20162,StormByte,StormByte Arena,gaming,rewarded_video,product-focus,save smarter,Shop now,Join the arena,Free rewards for new players,fatigued,10.0,1,0.6157407407407408,0.9933223413202108,1.5683172429379912,0.0073811698089004,0.2124754318816592,-0.8841855753994967,-0.1421845566807811,0.0161174566224257,1.0,1.0,0.6540320794695594,0.33333333333333337,0.7974730825605785,0.6541,0.5907,0.7606,0,0.1,0.6,"{'fatigued': 0.6, 'stable': 0.2, 'top_performer': 0.2}",0.9277777777777778,0.49212962962962964,0.6119212962962963,0.7974730825605785,tired,moderate_repetition,Refresh
500561,20093,RouteBloom,RouteBloom Travel,travel,interstitial,discount,book now,Order now,Book your next trip,Special fares today,fatigued,11.0,1,0.6024691358024691,8.890627927073199,0.2823543422534854,0.0059601902341027,0.047373377553945,-0.8361536500901119,-0.1661459377677316,0.0117737552195284,1.0,0.9612654988798585,0.7642515875870618,0.2666666666666667,0.7965000255707103,0.6331,0.5426,0.7364,0,0.35,0.3,"{'stable': 0.7, 'fatigued': 0.3}",0.7768518518518519,0.49212962962962964,0.5989583333333334,0.7965000255707103,tired,moderate_repetition,Refresh
500973,20162,StormByte,StormByte Arena,gaming,playable,reward,challenge,Get offer,Join the arena,No ads in first week,fatigued,11.0,1,0.6265432098765432,0.9875000672272582,1.7196984485531293,0.0078357404886309,0.2194685302618523,-0.8902200441147774,-0.1502444250987744,0.0176362724379794,1.0,1.0,0.6911065172617457,0.2666666666666667,0.7915546367856825,0.6894,0.6219,0.7942,0,0.25,0.4,"{'fatigued': 0.4, 'stable': 0.3, 'top_performer': 0.3}",0.9805555555555555,0.49212962962962964,0.6758101851851852,0.7915546367856825,tired,moderate_repetition,Refresh
500041,20006,NeonArena,NeonArena Quest,gaming,rewarded_video,fantasy,fast,Shop now,Unlock rare gear,Play with friends tonight,stable,,0,0.5780864197530864,1.316435287900001,1.1597162368229132,0.0062463700855267,0.1856624280892436,-0.8302316134011848,0.0231964844920946,0.0122415796326623,0.0,0.9544573607445375,0.0,0.0,0.23861434018613437,0.6651,0.6138,0.8025,1,0.225,0.8,"{'fatigued': 0.8, 'top_performer': 0.1, 'stable': 0.1}",0.9722222222222222,0.9921296296296296,0.7903935185185185,0.7903935185185185,healthy,high_repetition,Refresh
501065,20177,NomadLayer,NomadLayer Getaway,travel,interstitial,family,discover,Shop now,Book your next trip,Hotels + flights in one tap,fatigued,12.0,1,0.619753086419753,7.939889254038408,0.3100315341129284,0.0059194866007992,0.0523747336586707,-0.8331915099201872,-0.1740455990286948,0.0116487850361307,1.0,0.9578601401304374,0.8005890914779554,0.19999999999999996,0.7895828533282006,0.6064,0.5564,0.637,0,0.375,0.3,"{'stable': 0.6, 'fatigued': 0.3, 'top_performer': 0.1}",0.8273148148148148,0.49212962962962964,0.6304398148148148,0.7895828533282006,tired,moderate_repetition,Refresh
500148,20024,GlitchWave,GlitchWave Quest,gaming,playable,food-closeup,challenge,Start now,Win epic rewards,Play with friends tonight,fatigued,11.0,1,0.7419753086419753,1.8293660060704056,1.81143525320508,0.0088181726224772,0.2054207068466527,-0.8626302959637626,-0.1417152978193048,0.016640864853128,1.0,0.9917037875863149,0.6518735444208489,0.2666666666666667,0.7816339891140819,0.611,0.5803,0.6699,0,0.2,0.7,"{'fatigued': 0.7, 'stable': 0.3}",0.9074074074074074,0.49212962962962964,0.6267361111111112,0.7816339891140819,tired,moderate_repetition,Refresh
500832,20138,IronQuest,IronQuest Rush,gaming,rewarded_video,gameplay,challenge,Shop now,Win epic rewards,Free rewards for new players,fatigued,14.0,1,0.8070987654320988,2.3635841389219463,1.7489430931389292,0.0087822909210962,0.199144290351136,-0.8653529172703165,-0.1827962812528206,0.0179999324501186,1.0,0.9948337887867204,0.840841190759536,0.06666666666666665,0.7802100186819205,0.7113,0.6594,0.7492,0,0.25,0.5,"{'fatigued': 0.5, 'stable': 0.3, 'top_performer': 0.2}",0.9981481481481481,0.49212962962962964,0.6846064814814814,0.7802100186819205,tired,moderate_repetition,Refresh
500113,20018,StormByte,StormByte Saga,gaming,playable,reward,competition,Book now,Join the arena,No ads in first week,fatigued,12.0,1,0.5830246913580247,1.1456034471882637,1.2811672644649803,0.0064700603061367,0.1980147330697687,-0.8847901600255557,-0.1513943057774639,0.0157797508729367,1.0,1.0,0.6963958318608946,0.19999999999999996,0.779279166372179,0.6629,0.6005,0.7942,0,0.25,0.5,"{'fatigued': 0.5, 'stable': 0.3, 'top_performer': 0.2}",0.9462962962962963,0.49212962962962964,0.6586805555555555,0.779279166372179,tired,moderate_repetition,Refresh
500807,20134,ClearLedger,ClearLedger Cash,fintech,native,testimonial,security,Install now,"Your money, clearer",No hidden fees,stable,,0,0.653395061728395,9.515068439194796,0.4862264189553942,0.0045285059244974,0.1073701629327902,-0.742377251462748,0.0168561403508771,0.0078523102263043,0.0,0.8534575420528152,0.0,0.0,0.2133643855132038,0.6407,0.5933,0.8015,1,0.225,0.0,"{'stable': 0.9, 'top_performer': 0.1}",0.9342592592592592,0.9921296296296296,0.771412037037037,0.771412037037037,healthy,high_repetition,Refresh
500348,20058,CraveLoop,CraveLoop Bites,food_delivery,native,urgency,late-night,Install now,"Your cravings, delivered",Fresh favorites nearby,fatigued,12.0,1,0.6194444444444445,2.168084048306802,0.5767056684040154,0.0057744472899601,0.0998720118905082,-0.8372393548998538,-0.1528704939919893,0.0118447000230308,1.0,0.9625136553346684,0.7031861223831071,0.19999999999999996,0.7712656383102885,0.6063,0.559,0.6632,0,0.4,0.2,"{'stable': 0.7, 'fatigued': 0.2, 'top_performer': 0.1}",0.8425925925925926,0.49212962962962964,0.6443287037037037,0.7712656383102885,tired,moderate_repetition,Refresh
500900,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,feature-focus,challenge,Install now,Join the arena,Free rewards for new players,fatigued,12.0,1,0.6327160493827161,1.0679155935397855,1.6843633893255614,0.0080061796347845,0.210382912470199,-0.8629561020914716,-0.1435271994758136,0.0141579087924344,1.0,0.9920783433750225,0.6602080769176609,0.19999999999999996,0.7700612012272878,0.6331,0.5909,0.7416,0,0.25,0.4,"{'stable': 0.6, 'fatigued': 0.4}",0.9291666666666667,0.49212962962962964,0.6501157407407407,0.7700612012272878,tired,moderate_repetition,Refresh
500972,20162,StormByte,StormByte Arena,gaming,playable,celebrity,free rewards,Claim reward,Beat your rivals,No ads in first week,fatigued,11.0,1,0.6222222222222222,1.0281080078001716,1.743798695757269,0.0073832579730435,0.236182820934053,-0.8759714266891566,-0.1204676926246109,0.0162822694646116,1.0,1.0,0.5541370832070392,0.2666666666666667,0.7641607499747411,0.6434,0.5796,0.7428,0,0.225,0.3,"{'stable': 0.6, 'fatigued': 0.3, 'top_performer': 0.1}",0.9064814814814814,0.49212962962962964,0.6325231481481481,0.7641607499747411,tired,moderate_repetition,Refresh
500431,20071,StarVault,StarVault Play,entertainment,native,celebrity,exclusive,Start now,Binge starts now,New hits every week,stable,,0,0.3929012345679012,2.4722544961989805,0.3445498920033387,0.0041906602437305,0.0822185221335476,-0.7944535891596298,-0.2023724904981755,0.0090080372374414,0.0,0.9133259486915164,0.9308894290475785,0.0,0.4145093729823948,0.6467,0.5513,0.8578,1,0.45,0.0,"{'stable': 0.9, 'top_performer': 0.1}",0.8060185185185185,0.9921296296296296,0.7635416666666667,0.7635416666666667,at_risk,high_repetition,Refresh
500504,20084,VoxelRealm,VoxelRealm Legends,gaming,interstitial,gameplay,challenge,Start now,Beat your rivals,Free rewards for new players,fatigued,12.0,1,0.6188271604938271,1.3120184424515202,1.2570285242385362,0.0070605319092922,0.1780359525865452,-0.8390402662886046,-0.1404521369787362,0.0141450140773443,1.0,0.9645840331705594,0.6460631545265625,0.19999999999999996,0.7603586391979524,0.6384,0.598,0.6913,0,0.3,0.3,"{'stable': 0.7, 'fatigued': 0.3}",0.9402777777777778,0.49212962962962964,0.6681712962962962,0.7603586391979524,tired,moderate_repetition,Refresh
500401,20066,IronQuest,IronQuest Battle,gaming,playable,ugc,power-up,Watch now,Beat your rivals,No ads in first week,fatigued,14.0,1,0.7024691358024691,1.457210074805561,2.17952565580396,0.0098517106425737,0.2212332187656061,-0.8401173047764847,-0.1676149461863747,0.0168667749502798,1.0,0.9658222265806501,0.7710088519006573,0.06666666666666665,0.7589906603586273,0.605,0.5584,0.6458,0,0.175,0.5,"{'fatigued': 0.5, 'stable': 0.3, 'top_performer': 0.2}",0.8384259259259259,0.49212962962962964,0.5859953703703704,0.7589906603586273,tired,moderate_repetition,Refresh
500036,20006,NeonArena,NeonArena Quest,gaming,rewarded_video,competitive,free rewards,Claim reward,Level up today,No ads in first week,fatigued,11.0,1,0.6990740740740741,1.6792476112788166,1.5126149051361992,0.0079682430994118,0.1898304163496032,-0.8332122842724801,-0.1224603013783933,0.0158221468994042,1.0,0.9578840229037991,0.5633028468963507,0.2666666666666667,0.7554649084385533,0.6594,0.598,0.7569,0,0.35,0.6,"{'fatigued': 0.6, 'stable': 0.3, 'top_performer': 0.1}",0.9402777777777778,0.49212962962962964,0.6806712962962963,0.7554649084385533,tired,moderate_repetition,Refresh
501009,20168,GlitchWave,GlitchWave Rush,gaming,interstitial,fantasy,fast,Try for free,Unlock rare gear,Play with friends tonight,fatigued,11.0,1,0.6003086419753086,1.656483813200896,1.037361994971078,0.0059984315608579,0.1729388731781596,-0.8622986549215874,-0.1103601396283303,0.0131195096815001,1.0,0.991322523817603,0.5076435394718515,0.2666666666666667,0.7526926721821043,0.6048,0.5564,0.672,0,0.375,0.6,"{'fatigued': 0.6, 'stable': 0.4}",0.8273148148148148,0.49212962962962964,0.6304398148148148,0.7526926721821043,tired,moderate_repetition,Refresh
500293,20048,VoxelRealm,VoxelRealm Legends,gaming,rewarded_video,feature-focus,power-up,Start now,Join the arena,Free rewards for new players,fatigued,11.0,1,0.653395061728395,1.40889361706135,1.5817165004271128,0.0074416558492368,0.2125489988346223,-0.8792266112804491,-0.1041097849061295,0.0164162448512818,1.0,1.0,0.4788926498406998,0.2666666666666667,0.7491118633014733,0.6659,0.6167,0.7885,0,0.325,0.4,"{'stable': 0.5, 'fatigued': 0.4, 'top_performer': 0.1}",0.9777777777777777,0.49212962962962964,0.6931712962962963,0.7491118633014733,tired,moderate_repetition,Refresh
500017,20002,EarnPath,EarnPath Invest,fintech,banner,feature-focus,security,Try for free,Save with confidence,Built for peace of mind,stable,,0,0.2935185185185185,5.647415270613856,0.2513243137119469,0.0028604827922653,0.0878608025161061,-0.6969457977285635,-0.2855514378084861,0.0065699879038286,0.0,0.8012282788857865,1.0,0.0,0.40030706972144664,0.6379,0.5608,0.8461,1,0.3,0.1,"{'stable': 0.9, 'fatigued': 0.1}",0.8476851851851852,0.9921296296296296,0.746875,0.746875,at_risk,moderate_repetition,Monitor
500255,20042,NeonArena,NeonArena Arena,gaming,interstitial,fantasy,power-up,Get offer,Join the arena,No ads in first week,fatigued,10.0,1,0.6660493827160494,1.9030192431994128,1.041422540068231,0.0064679701012347,0.1610122687285494,-0.8690454973274042,-0.0851568809845991,0.014620529098248,1.0,0.9990788815520845,0.3917115420385694,0.33333333333333337,0.7447786954624016,0.5835,0.5479,0.6183,0,0.375,0.4,"{'stable': 0.6, 'fatigued': 0.4}",0.7888888888888889,0.49212962962962964,0.6112268518518519,0.7447786954624016,tired,moderate_repetition,Refresh
500688,20114,NeonArena,NeonArena Quest,gaming,interstitial,reward,challenge,Try for free,Beat your rivals,No ads in first week,fatigued,10.0,1,0.7049382716049383,2.1286219526734773,1.0924466215265267,0.0066302806061851,0.1647662725627971,-0.8697219692558464,-0.0844800454663653,0.015250132445319,1.0,0.9998565725012325,0.3885981790138975,0.33333333333333337,0.7443504455947543,0.5861,0.5507,0.6871,0,0.275,0.4,"{'stable': 0.5, 'fatigued': 0.4, 'top_performer': 0.1}",0.8032407407407407,0.49212962962962964,0.5934027777777777,0.7443504455947543,tired,moderate_repetition,Refresh
500613,20102,IronQuest,IronQuest Arena,gaming,interstitial,competitive,challenge,Watch now,Win epic rewards,Play with friends tonight,fatigued,13.0,1,0.6083333333333333,1.1986383338830635,1.2769039743385946,0.0069757236089494,0.1830496799931119,-0.870506379163156,-0.1266788275986534,0.0148874060128885,1.0,1.0,0.5827075666531378,0.1333333333333333,0.7432081799972942,0.6044,0.5674,0.6609,0,0.275,0.4,"{'stable': 0.6, 'fatigued': 0.4}",0.8726851851851852,0.49212962962962964,0.628125,0.7432081799972942,tired,moderate_repetition,Refresh
500185,20030,IronQuest,IronQuest Saga,gaming,playable,fantasy,free rewards,Learn more,Unlock rare gear,Play with friends tonight,fatigued,13.0,1,0.8052469135802469,2.2948131572418267,1.812075163192118,0.0090199201844102,0.2008970285927864,-0.8843582622473785,-0.1266344578480401,0.0190229431424387,1.0,1.0,0.5825034710682403,0.1333333333333333,0.7431673608803147,0.6909,0.6522,0.7499,0,0.45,0.7,"{'fatigued': 0.7, 'stable': 0.3}",0.9953703703703703,0.49212962962962964,0.7332175925925926,0.7431673608803147,tired,moderate_repetition,Refresh
500181,20030,IronQuest,IronQuest Saga,gaming,playable,testimonial,competition,Book now,Win epic rewards,Free rewards for new players,fatigued,14.0,1,0.8444444444444444,2.626345336017448,2.073982577366754,0.0097601038718554,0.2124959533829718,-0.8409725578394248,-0.1496787586629673,0.0190612102885559,1.0,0.9668054492959095,0.6885045188173741,0.06666666666666665,0.7427355994207855,0.6798,0.6357,0.7695,0,0.2,0.7,"{'fatigued': 0.7, 'stable': 0.3}",0.9888888888888889,0.49212962962962964,0.6674768518518519,0.7427355994207855,tired,moderate_repetition,Refresh
500545,20090,StormByte,StormByte Arena,gaming,playable,gameplay,discover,Learn more,Unlock rare gear,Free rewards for new players,fatigued,10.0,1,0.6203703703703703,1.3529604415219223,1.4519624624998666,0.0067763481678708,0.2142691648259989,-0.8746167690997513,-0.0824672968400037,0.0152311593248353,1.0,1.0,0.37933977430188487,0.33333333333333337,0.7425346215270436,0.6472,0.6137,0.6996,0,0.225,0.7,"{'fatigued': 0.7, 'stable': 0.2, 'top_performer': 0.1}",0.9712962962962963,0.49212962962962964,0.6649305555555556,0.7425346215270436,tired,moderate_repetition,Refresh
500472,20078,NeonArena,NeonArena Rush,gaming,rewarded_video,fantasy,power-up,Claim reward,Level up today,Play with friends tonight,fatigued,11.0,1,0.6567901234567901,1.3803580640758415,1.479409096316383,0.0079095786077616,0.1870401913528793,-0.8484420929534169,-0.098979111612012,0.0161295446906776,1.0,0.9753926346738343,0.4552921618413996,0.2666666666666667,0.7382399243700718,0.6216,0.568,0.7227,0,0.35,0.7,"{'fatigued': 0.7, 'stable': 0.2, 'top_performer': 0.1}",0.875462962962963,0.49212962962962964,0.6482638888888889,0.7382399243700718,tired,moderate_repetition,Refresh
500320,20053,PulsePlay,PulsePlay Play,entertainment,rewarded_video,ugc,watch now,Shop now,Watch what’s trending,New hits every week,fatigued,14.0,1,0.6330246913580247,1.8413110865592552,0.7056489783793732,0.0063575920227615,0.1109931206426889,-0.7987545586023688,-0.1547995680971088,0.0111137476476373,1.0,0.918270462820703,0.7120596342318993,0.06666666666666665,0.7353128758848889,0.6555,0.5645,0.7069,0,0.3,0.3,"{'stable': 0.6, 'fatigued': 0.3, 'underperformer': 0.1}",0.8601851851851852,0.49212962962962964,0.6281249999999999,0.7353128758848889,tired,moderate_repetition,Refresh
500998,20166,CraveLoop,CraveLoop Go,food_delivery,native,discount,free delivery,Order now,"Your cravings, delivered",Free delivery over $15,fatigued,12.0,1,0.678395061728395,2.389741316104451,0.6492363507589485,0.0061074180606793,0.1063029162746942,-0.8333580624785766,-0.1108472414627174,0.0117891816920943,1.0,0.9580516135852416,0.5098841500774948,0.19999999999999996,0.7314897334118093,0.6383,0.5589,0.7388,0,0.35,0.2,"{'stable': 0.6, 'underperformer': 0.2, 'fatigued': 0.2}",0.8416666666666667,0.49212962962962964,0.6313657407407407,0.7314897334118093,tired,moderate_repetition,Refresh
501012,20168,GlitchWave,GlitchWave Rush,gaming,playable,gameplay,competition,Start now,Unlock rare gear,Play with friends tonight,fatigued,13.0,1,0.7441358024691359,1.925508485064317,1.6468854560289976,0.0081600866188608,0.2018220556902505,-0.858041734930288,-0.1104699037262311,0.0173839847752891,1.0,0.9864286501632967,0.5081484412901435,0.1333333333333333,0.7249035174655194,0.626,0.5855,0.7117,0,0.25,0.7,"{'fatigued': 0.7, 'stable': 0.3}",0.9166666666666666,0.49212962962962964,0.6438657407407407,0.7249035174655194,tired,moderate_repetition,Refresh
500708,20118,BiteRush,BiteRush Bites,food_delivery,native,discount,late-night,Shop now,"Your cravings, delivered",Late-night deals available,fatigued,12.0,1,0.5839506172839506,2.790607377086848,0.4980215682890215,0.005046268786626,0.0986910506251499,-0.8475412366672901,-0.0979483720884771,0.0119499040339896,1.0,0.9743569852244665,0.4505508824105926,0.19999999999999996,0.7236994227882351,0.5699,0.5334,0.6075,0,0.375,0.2,"{'stable': 0.6, 'fatigued': 0.2, 'underperformer': 0.2}",0.7342592592592593,0.49212962962962964,0.5839120370370371,0.7236994227882351,tired,moderate_repetition,Refresh
500617,20102,IronQuest,IronQuest Arena,gaming,rewarded_video,reward,challenge,Install now,Beat your rivals,Free rewards for new players,fatigued,10.0,1,0.5904320987654321,1.0770036702501498,1.395403374903706,0.0067362937943321,0.207147048140594,-0.8834758315596857,-0.0615396327320046,0.0165765929424587,1.0,1.0,0.2830750041009646,0.33333333333333337,0.7232816674868595,0.6132,0.5724,0.6871,0,0.25,0.4,"{'stable': 0.6, 'fatigued': 0.4}",0.8898148148148148,0.49212962962962964,0.6304398148148148,0.7232816674868595,tired,moderate_repetition,Refresh
500665,20110,EarnPath,EarnPath Invest,fintech,banner,trust,security,Try for free,Save with confidence,Built for peace of mind,stable,,0,0.482716049382716,7.477799164342378,0.3355846604424821,0.003969395272485,0.0845430191265341,-0.7419771319227286,-0.0184486962797473,0.0069898241609545,0.0,0.8529975534978327,0.08486181251340079,0.0,0.23022175087713834,0.6316,0.5563,0.8461,1,0.25,0.1,"{'stable': 0.9, 'fatigued': 0.1}",0.8245370370370371,0.9921296296296296,0.7228009259259259,0.7228009259259259,healthy,moderate_repetition,Monitor
500112,20018,StormByte,StormByte Saga,gaming,playable,fantasy,power-up,Try for free,Win epic rewards,Play with friends tonight,fatigued,13.0,1,0.650925925925926,1.4348041166125531,1.652897948675227,0.0072389393833539,0.2283342712436691,-0.8946835026187515,-0.1040497590052856,0.0183064437736285,1.0,1.0,0.478616537823562,0.1333333333333333,0.722389974231379,0.6062,0.5764,0.6455,0,0.25,0.7,"{'fatigued': 0.7, 'stable': 0.2, 'top_performer': 0.1}",0.8962962962962963,0.49212962962962964,0.6336805555555556,0.722389974231379,tired,moderate_repetition,Refresh
500829,20138,IronQuest,IronQuest Rush,gaming,interstitial,competitive,competition,Get offer,Join the arena,Play with friends tonight,fatigued,13.0,1,0.7472222222222222,2.136563628433516,1.243727752283741,0.0075882905267729,0.1639009139009139,-0.8807259394105178,-0.1032434046249048,0.016003764955352,1.0,1.0,0.47490740341050575,0.1333333333333333,0.7216481473487677,0.6663,0.5937,0.748,0,0.325,0.5,"{'fatigued': 0.5, 'stable': 0.5}",0.9351851851851852,0.49212962962962964,0.671875,0.7216481473487677,tired,moderate_repetition,Refresh
500615,20102,IronQuest,IronQuest Arena,gaming,playable,minimalist,challenge,Install now,Level up today,Play with friends tonight,fatigued,12.0,1,0.6743827160493826,1.3410847271735749,1.8872749317925377,0.0085748283166763,0.2200947776554497,-0.8613514558851754,-0.0898113309754408,0.0165220417231546,1.0,0.9902335974531997,0.4131214593837543,0.19999999999999996,0.7201826912400509,0.5802,0.5607,0.6291,0,0.125,0.4,"{'fatigued': 0.4, 'top_performer': 0.3, 'stable': 0.3}",0.8462962962962963,0.49212962962962964,0.5774305555555556,0.7201826912400509,tired,moderate_repetition,Refresh
